"date","close","volume","open","high","low"
"2015/06/11","95.0943","26597215.0000","96.8900","96.9185","94.0871"
"2015/06/10","95.8714","57046958.0000","93.3957","98.9700","93.2257"
"2015/06/09","92.4500","21778624.0000","89.3343","92.7143","89.3343"
"2015/06/08","89.6043","11142365.0000","90.7143","90.8157","88.9957"
"2015/06/05","90.4600","11607053.0000","89.2143","90.5400","89.1257"
"2015/06/04","89.3485","9914551.0000","88.3785","89.4285","88.0428"
"2015/06/03","88.8085","6234097.0000","89.2428","89.7328","88.6443"
"2015/06/02","89.1300","7525982.0000","88.7114","89.6785","88.4057"
"2015/06/01","89.0028","9920690.0000","88.8371","89.1217","87.9443"
"2015/05/29","89.1514","12708259.0000","89.4728","90.2057","88.9557"
"2015/05/28","89.5071","7812730.0000","89.7143","89.8557","88.9300"
"2015/05/27","89.8571","10465941.0000","88.1428","89.9071","87.9285"
"2015/05/26","87.9928","9641509.0000","88.8743","89.0613","87.7863"
"2015/05/22","88.8385","7463780.0000","89.1785","89.4071","88.6928"
"2015/05/21","89.0028","12763006.0000","89.0814","89.5714","88.1814"
"2015/05/20","88.7900","12748124.0000","88.2143","89.1085","87.3628"
"2015/05/19","88.0685","18210764.0000","88.8885","89.7857","87.8100"
"2015/05/18","88.2671","14789870.0000","87.5443","88.5341","87.0243"
"2015/05/15","87.6071","36979303.0000","86.3643","88.3484","85.7557"
"2015/05/14","83.8357","8878026.0000","83.2857","83.9243","82.3300"
"2015/05/13","82.8728","11146194.0000","83.4043","84.1971","82.6914"
"2015/05/12","83.3771","11897204.0000","83.8085","83.8085","82.9928"
"2015/05/11","84.2778","23873003.0000","82.3243","84.8571","82.1857"
"2015/05/08","82.0857","13817822.0000","81.0414","82.1528","80.9643"
"2015/05/07","80.7485","10198506.0000","80.1143","80.7943","79.4571"
"2015/05/06","80.0771","11499904.0000","81.0285","81.2143","79.5214"
"2015/05/05","80.7928","27099913.0000","81.2385","82.4428","80.7571"
"2015/05/04","79.2714","7957189.0000","79.5714","79.7143","78.9000"
"2015/05/01","79.5757","8884704.0000","79.8557","79.9671","78.8943"
"2015/04/30","79.5000","10557312.0000","80.2371","80.8357","79.1243"
"2015/04/29","80.4071","9539463.0000","80.0700","81.0557","79.6443"
"2015/04/28","80.4371","8822950.0000","80.5900","81.2785","79.9443"
"2015/04/27","80.8685","15238487.0000","80.2928","81.7857","80.2300"
"2015/04/24","79.7707","11035482.0000","80.1728","80.8085","79.5071"
"2015/04/23","79.8657","12670487.0000","79.6557","80.3428","78.9557"
"2015/04/22","79.6685","12079505.0000","80.2114","80.7128","79.5443"
"2015/04/21","80.0628","15897047.0000","81.2343","81.4843","79.8000"
"2015/04/20","81.0557","30731577.0000","81.7857","82.3043","80.3814"
"2015/04/17","81.6500","58219864.0000","79.7785","82.1428","79.7143"
"2015/04/16","80.2928","104301571.0000","76.0000","81.2500","75.7143"
"2015/04/15","67.9228","40918099.0000","68.7043","68.7043","67.3640"
"2015/04/14","68.3871","28565609.0000","68.8571","69.1428","67.4214"
"2015/04/13","67.8114","44265654.0000","67.2400","69.2857","67.0571"
"2015/04/10","64.9386","22312052.0000","64.3971","64.9957","63.9471"
"2015/04/09","62.7857","13454116.0000","63.0000","63.1357","62.1143"
"2015/04/08","63.0500","22307453.0000","61.2014","63.1071","61.1846"
"2015/04/07","60.4943","9977299.0000","60.4971","60.8486","60.0428"
"2015/04/06","60.3300","10709289.0000","58.7686","60.4471","58.4643"
"2015/04/02","59.1543","9841121.0000","59.0714","59.6071","58.8614"
"2015/04/01","59.0171","14633763.0000","59.6428","59.7857","58.7028"
"2015/03/31","59.5271","14243114.0000","60.1100","60.4200","59.4557"
"2015/03/30","60.3671","13261553.0000","59.7157","60.5643","59.3643"
"2015/03/27","59.2528","15824975.0000","59.3300","59.8471","58.5728"
"2015/03/26","59.7514","16005477.0000","59.6286","60.4471","59.3900"
"2015/03/25","60.2500","21626471.0000","62.6843","62.6914","60.2443"
"2015/03/24","62.6114","16869746.0000","61.1357","63.0986","61.1188"
"2015/03/23","60.7143","7658688.0000","60.8900","61.1557","60.3301"
"2015/03/20","61.1850","13623971.0000","61.3371","61.7857","60.8957"
"2015/03/19","60.7443","11432046.0000","60.4600","61.2120","60.2557"
"2015/03/18","60.4457","14624782.0000","59.7386","60.6500","59.3000"
"2015/03/17","59.7886","18419491.0000","59.7128","60.6943","59.3843"
"2015/03/16","60.2814","26791255.0000","61.5471","61.5471","59.6200"
"2015/03/13","62.6286","10154602.0000","63.9071","64.0571","62.3671"
"2015/03/12","64.0457","14652950.0000","63.3471","64.5828","63.3400"
"2015/03/11","62.8843","16350367.0000","62.2400","63.9406","62.2400"
"2015/03/10","62.1514","17930974.0000","63.0157","63.3514","61.9828"
"2015/03/09","63.6614","18961011.0000","64.9900","65.0928","62.8286"
"2015/03/06","64.8743","12875391.0000","66.6428","66.9259","64.8443"
"2015/03/05","66.8071","11246266.0000","67.4286","67.4642","66.4200"
"2015/03/04","67.1100","17451082.0000","67.5300","67.9257","66.1828"
"2015/03/03","67.8157","7422732.0000","68.3443","68.4564","67.5071"
"2015/03/02","68.6071","10180971.0000","67.7143","68.6071","67.2343"
"2015/02/27","67.8443","11488424.0000","69.0814","69.4286","67.8186"
"2015/02/26","69.0043","10842926.0000","68.6257","69.4998","68.4300"
"2015/02/25","68.3328","6855970.0000","67.8071","68.7943","67.8071"
"2015/02/24","67.8400","6071438.0000","67.3728","68.0835","67.3557"
"2015/02/23","67.4057","9007995.0000","68.3000","68.3143","67.1428"
"2015/02/20","68.3143","9406218.0000","67.9500","68.3744","67.6371"
"2015/02/19","67.8000","10435120.0000","67.8571","68.7143","67.5743"
"2015/02/18","67.8657","10309456.0000","67.0228","68.0700","66.6457"
"2015/02/17","67.1371","11159025.0000","66.5157","67.3714","65.9443"
"2015/02/13","66.5857","12947512.0000","65.4286","66.6300","65.4228"
"2015/02/12","65.2471","8471438.0000","65.0586","65.6071","64.4514"
"2015/02/11","64.9843","13921331.0000","64.8300","66.1414","64.5571"
"2015/02/10","64.8500","15408839.0000","63.4600","65.1577","63.1014"
"2015/02/09","63.2950","8177164.0000","63.1986","63.7857","62.6371"
"2015/02/06","63.4800","8891011.0000","64.2500","64.4286","63.1757"
"2015/02/05","64.1300","14216262.0000","64.5414","65.1386","63.6657"
"2015/02/04","64.1014","12424115.0000","65.0414","65.1743","63.8893"
"2015/02/03","65.2743","16415621.0000","63.3200","65.4671","62.7300"
"2015/02/02","63.0093","12986607.0000","62.8428","63.4286","61.9557"
"2015/01/30","63.1143","13208227.0000","63.1328","63.9843","62.6557"
"2015/01/29","63.4000","15116309.0000","63.2043","63.9271","62.5000"
"2015/01/28","63.2086","24485475.0000","64.7414","64.8214","63.0814"
"2015/01/27","64.8814","24585673.0000","63.0871","65.3400","63.0500"
"2015/01/26","63.7943","21250620.0000","62.5714","63.8986","61.9571"
"2015/01/23","62.4936","26763437.0000","60.9886","62.7428","60.8814"
"2015/01/22","61.2057","33276323.0000","58.5714","61.3743","57.8286"
"2015/01/21","58.4686","66857545.0000","59.2343","59.2400","57.4100"
"2015/01/20","49.8286","38322981.0000","48.5714","50.0000","47.7143"
"2015/01/16","48.1914","19689956.0000","46.8571","48.2500","46.3814"
"2015/01/15","46.2514","11674072.0000","46.5471","46.7857","45.8443"
"2015/01/14","46.3200","19878095.0000","47.0714","47.3700","45.6800"
"2015/01/13","46.2557","18725580.0000","46.0214","47.0482","45.9000"
"2015/01/12","45.5471","12940624.0000","47.0900","47.1986","45.2643"
"2015/01/09","47.0414","9574337.0000","47.6314","48.0200","46.8986"
"2015/01/08","47.7793","9622448.0000","47.1200","47.8357","46.4786"
"2015/01/07","46.7428","9832490.0000","47.3471","47.4214","46.2714"
"2015/01/06","46.5014","15984680.0000","47.3471","47.6400","45.6614"
"2015/01/05","47.3114","18107696.0000","49.2586","49.2586","47.1472"
"2015/01/02","49.8486","13322173.0000","49.1514","50.3314","48.7314"
"2014/12/31","48.8014","8582717.0000","49.0328","49.3914","48.7871"
"2014/12/30","49.0328","7007541.0000","48.7143","49.1400","48.5388"
"2014/12/29","48.8471","8589290.0000","47.9700","49.1043","47.6528"
"2014/12/26","48.5786","8843278.0000","48.8443","49.4842","48.5343"
"2014/12/24","48.8714","5412409.0000","48.0728","49.0700","47.9986"
"2014/12/23","48.0614","8307966.0000","48.2871","48.4279","47.4728"
"2014/12/22","48.0971","8002584.0000","48.5428","49.2400","47.7486"
"2014/12/19","48.5886","14943149.0000","47.9000","48.7200","47.6214"
"2014/12/18","47.7743","15621387.0000","48.4000","48.9286","47.2328"
"2014/12/17","47.6643","20182574.0000","45.3757","47.8671","45.0772"
"2014/12/16","45.2057","16964491.0000","46.4271","47.0700","45.1428"
"2014/12/15","46.7200","12020243.0000","48.0557","48.4186","46.6186"
"2014/12/12","47.7828","13562938.0000","47.4171","48.3228","46.9800"
"2014/12/11","47.8043","11769419.0000","48.0128","48.7000","47.6557"
"2014/12/10","47.7600","12662332.0000","49.0214","49.2471","47.6657"
"2014/12/09","49.1114","17989102.0000","47.8200","49.3371","47.0028"
"2014/12/08","48.4971","13625812.0000","49.8814","49.9828","48.2900"
"2014/12/05","50.1314","9929804.0000","50.1471","50.6428","49.7328"
"2014/12/04","50.0857","11858025.0000","50.4286","51.1357","49.9086"
"2014/12/03","50.7314","13828868.0000","50.2214","50.7314","49.1814"
"2014/12/02","50.3300","14261748.0000","48.7571","50.4771","48.6914"
"2014/12/01","48.8300","11962696.0000","49.2857","49.5714","48.2343"
"2014/11/28","49.5128","6702257.0000","50.5128","50.5714","49.4271"
"2014/11/26","50.1657","10062769.0000","50.1543","50.5271","49.7454"
"2014/11/25","49.8557","28093192.0000","50.1457","50.3476","49.1428"
"2014/11/24","50.9243","17858951.0000","51.5086","51.9226","50.7714"
"2014/11/21","51.4686","17853148.0000","53.2114","53.3214","51.3571"
"2014/11/20","52.5914","15417561.0000","51.8700","53.3228","51.5714"
"2014/11/19","51.8714","24464657.0000","54.7443","55.2928","51.8086"
"2014/11/18","54.4328","7909848.0000","54.4286","54.9857","54.3614"
"2014/11/17","54.4486","9215615.0000","55.0543","55.6428","54.3928"
"2014/11/14","55.1486","10971138.0000","54.1971","55.3171","54.0807"
"2014/11/13","54.2014","10475643.0000","54.9228","55.0070","53.9321"
"2014/11/12","54.8371","10955017.0000","54.4471","55.1371","53.8634"
"2014/11/11","54.6500","14832647.0000","55.3243","56.3000","54.5443"
"2014/11/10","55.3243","9706994.0000","54.7143","55.6357","54.1428"
"2014/11/07","54.8800","9296661.0000","54.7771","55.0357","54.1857"
"2014/11/06","54.7571","9989024.0000","54.0000","55.0471","53.9071"
