"date","close","volume","open","high","low"
"2015/06/16","253.1200","1980918.0000","250.1300","253.4400","249.0950"
"2015/06/15","250.3800","2182932.0000","249.7000","251.2800","246.0100"
"2015/06/12","250.6900","1418457.0000","250.2100","253.4600","250.2100"
"2015/06/11","251.4100","2040973.0000","253.2600","254.3700","250.4300"
"2015/06/10","250.7000","3452631.0000","251.9000","254.0000","248.5000"
"2015/06/09","256.0000","2596059.0000","255.4000","257.7400","254.1400"
"2015/06/08","256.2900","5006944.0000","250.8500","258.7500","250.3100"
"2015/06/05","249.1400","3019837.0000","246.0000","249.7000","245.6800"
"2015/06/04","245.9200","2425588.0000","247.5000","249.3000","245.7100"
"2015/06/03","248.9900","1778102.0000","248.2000","250.7200","247.0100"
"2015/06/02","248.3500","2129438.0000","248.9200","249.4000","246.3000"
"2015/06/01","249.4500","2502238.0000","251.4100","251.6000","247.4700"
"2015/05/29","250.8000","3785112.0000","251.0000","252.8677","249.4300"
"2015/05/28","251.4500","3646063.0000","247.0300","251.8000","245.0500"
"2015/05/27","247.4300","3403988.0000","248.5100","249.5000","245.5500"
"2015/05/26","247.4550","3490996.0000","247.6800","252.0000","246.5000"
"2015/05/22","247.7300","2219309.0000","245.3800","248.6000","245.0100"
"2015/05/21","245.6200","1966567.0000","243.0300","246.6200","242.3574"
"2015/05/20","244.3500","3749479.0000","247.1300","247.7400","241.3721"
"2015/05/19","247.1400","3668199.0000","248.4300","251.0000","246.1500"
"2015/05/18","248.7500","3349931.0000","247.0000","249.9000","246.0000"
"2015/05/15","248.8400","4519337.0000","243.9300","249.4000","242.5000"
"2015/05/14","244.1000","2847083.0000","244.8200","244.8900","241.2500"
"2015/05/13","243.1800","5432689.0000","247.6100","248.3000","242.2500"
"2015/05/12","244.7400","6345797.0000","240.1100","246.3500","238.1900"
"2015/05/11","239.4900","5663800.0000","236.2900","242.8800","235.3100"
"2015/05/08","236.6100","4665445.0000","235.9900","238.4099","233.7000"
"2015/05/07","236.8000","9439902.0000","221.0000","237.4800","220.2500"
"2015/05/06","230.4300","5083776.0000","234.1000","234.4700","228.2000"
"2015/05/05","232.9500","5782731.0000","237.7600","239.5000","229.1300"
"2015/05/04","230.5100","4427259.0000","228.1800","234.7300","227.1100"
"2015/05/01","226.0300","5276924.0000","229.9400","231.7700","220.4050"
"2015/04/30","226.0500","3892230.0000","230.3900","232.8900","225.1700"
"2015/04/29","232.4500","3931287.0000","230.0500","234.9700","227.6300"
"2015/04/28","230.4800","6080178.0000","234.7500","235.5000","228.0300"
"2015/04/27","231.5500","11659100.0000","222.5600","238.7500","222.0000"
"2015/04/24","218.4250","2426356.0000","220.5000","220.8000","218.0100"
"2015/04/23","218.6000","4408384.0000","218.2700","221.4800","217.1501"
"2015/04/22","219.4400","7855513.0000","212.5000","221.8800","211.6900"
"2015/04/21","209.4100","3416177.0000","205.8000","210.7500","204.3100"
"2015/04/20","205.2700","2558913.0000","206.7800","207.8500","203.8500"
"2015/04/17","206.7900","2465551.0000","204.9900","206.8800","203.5000"
"2015/04/16","206.7000","1657018.0000","207.7000","209.1700","206.2900"
"2015/04/15","207.8300","1943802.0000","207.4600","209.5900","206.6000"
"2015/04/14","207.4600","3019087.0000","208.5700","209.4900","205.5000"
"2015/04/13","209.7800","3757220.0000","210.4350","213.0000","209.0500"
"2015/04/10","210.9000","4020850.0000","209.8500","211.6500","209.0000"
"2015/04/09","210.0900","3779853.0000","208.4300","210.3700","206.1200"
"2015/04/08","207.6700","6279713.0000","208.2000","210.9000","205.8700"
"2015/04/07","203.2500","4340295.0000","202.5100","205.0600","201.1400"
"2015/04/06","203.1000","12422770.0000","198.0000","207.7500","197.5000"
"2015/04/02","191.0000","5004742.0000","190.2300","193.2300","190.0000"
"2015/04/01","187.5900","3791479.0000","188.7000","192.3000","186.0500"
"2015/03/31","188.7700","5017950.0000","193.5300","193.7600","188.4100"
"2015/03/30","190.5700","10062310.0000","185.8500","192.2500","181.8000"
"2015/03/27","185.0000","8596563.0000","189.0700","189.2899","181.4000"
"2015/03/26","190.4050","4120184.0000","193.9200","194.7900","189.7000"
"2015/03/25","194.3000","5721582.0000","198.2700","198.5900","192.7000"
"2015/03/24","201.7200","3640866.0000","201.5800","203.7900","199.7500"
"2015/03/23","199.6300","2622492.0000","198.5000","200.5000","197.4700"
"2015/03/20","198.0800","4250076.0000","197.4500","198.9900","195.6210"
"2015/03/19","195.6500","8468846.0000","202.0000","204.5900","194.5300"
"2015/03/18","200.7100","4796873.0000","194.9600","200.8800","193.1100"
"2015/03/17","194.7300","4890265.0000","195.4300","198.7100","193.9400"
"2015/03/16","195.7000","5617028.0000","192.0000","195.9100","189.8000"
"2015/03/13","188.6800","5421293.0000","188.9500","191.7500","187.3200"
"2015/03/12","191.0700","4139769.0000","193.7500","194.4500","189.7500"
"2015/03/11","193.7400","4968406.0000","191.1500","196.1800","191.0100"
"2015/03/10","190.3200","5539041.0000","188.4600","193.5000","187.6000"
"2015/03/09","190.8800","6732511.0000","194.3900","194.4900","188.2500"
"2015/03/06","193.8800","6705451.0000","199.2100","200.7500","192.1510"
"2015/03/05","200.6300","4870131.0000","202.8500","206.1900","200.1500"
"2015/03/04","202.4350","4215255.0000","199.2500","202.5200","197.2100"
"2015/03/03","199.5600","4430800.0000","196.8100","200.2435","195.3200"
"2015/03/02","197.3250","7910402.0000","202.7000","203.3400","195.8250"
"2015/02/27","203.3400","3871397.0000","206.9000","208.5500","202.8000"
"2015/02/26","207.1900","6468020.0000","204.0000","211.0900","202.2200"
"2015/02/25","203.7600","3907505.0000","204.9400","207.1400","202.5800"
"2015/02/24","204.1100","6587298.0000","207.2900","207.2900","201.7000"
"2015/02/23","207.3350","8487131.0000","215.6600","218.2000","206.3300"
"2015/02/20","217.1100","5978376.0000","210.7800","217.6000","209.8100"
"2015/02/19","211.7050","5137203.0000","205.0000","212.4400","203.7500"
"2015/02/18","204.4600","2710898.0000","204.1700","206.1700","202.6000"
"2015/02/17","204.3500","3964555.0000","205.7000","205.7000","201.5000"
"2015/02/13","203.7700","6148207.0000","202.9000","205.9900","200.9100"
"2015/02/12","202.8800","15626830.0000","193.5700","203.0882","193.2800"
"2015/02/11","212.8000","9053083.0000","212.2100","214.7400","207.2800"
"2015/02/10","216.2900","5348862.0000","217.5500","220.5000","215.0000"
"2015/02/09","217.4800","3469776.0000","215.3800","217.9300","211.9900"
"2015/02/06","217.3600","3235856.0000","222.0000","223.4000","216.5001"
"2015/02/05","220.9900","3518316.0000","219.8800","225.4800","219.6380"
"2015/02/04","218.5500","3304417.0000","218.2900","221.4790","216.8000"
"2015/02/03","218.3600","4815834.0000","213.2200","220.3700","211.2700"
"2015/02/02","210.9400","4143850.0000","203.9700","211.9499","203.3000"
"2015/01/30","203.6000","3001268.0000","203.9600","207.4700","203.0000"
"2015/01/29","205.2000","3542577.0000","201.0700","205.9800","196.5000"
"2015/01/28","199.3700","3139481.0000","206.1100","206.3680","198.4200"
"2015/01/27","205.9800","2777926.0000","204.4200","208.0300","203.3000"
"2015/01/26","206.5500","3231121.0000","201.8300","208.6200","201.0500"
"2015/01/23","201.2900","3441052.0000","200.2900","203.5000","198.3300"
"2015/01/22","201.6200","4103753.0000","197.0000","203.2400","195.2000"
"2015/01/21","196.5700","4144121.0000","189.5500","198.6800","189.5100"
"2015/01/20","191.9300","4490681.0000","193.8700","194.1199","187.0400"
"2015/01/16","193.0700","3590855.0000","190.7000","194.4900","189.6500"
"2015/01/15","191.8700","5204777.0000","194.4900","195.7499","190.0000"
"2015/01/14","192.6900","11516340.0000","185.8300","195.2000","185.0000"
"2015/01/13","204.2500","4247704.0000","203.3200","207.6100","200.9110"
"2015/01/12","202.2100","5945607.0000","203.0500","204.4700","199.2500"
"2015/01/09","206.6600","4591310.0000","208.9200","209.9800","204.9600"
"2015/01/08","210.6150","3434901.0000","212.8100","213.7999","210.0100"
"2015/01/07","210.9500","2965330.0000","213.3500","214.7800","209.7800"
"2015/01/06","211.2800","6257651.0000","210.0600","214.2000","204.2100"
"2015/01/05","210.0900","5355485.0000","214.5500","216.5000","207.1626"
"2015/01/02","219.3100","4753239.0000","222.8700","223.2500","213.2600"
"2014/12/31","222.4100","2392947.0000","223.0900","225.6800","222.2500"
"2014/12/30","222.2300","2898272.0000","223.9900","225.6540","221.4000"
"2014/12/29","225.7100","2802982.0000","226.9000","227.9100","224.0200"
"2014/12/26","227.8200","3324437.0000","221.5100","228.5000","221.5000"
"2014/12/24","222.2600","1333518.0000","219.7700","222.5000","219.2500"
"2014/12/23","220.9700","4509545.0000","223.8100","224.3150","219.5242"
"2014/12/22","222.6000","4802547.0000","220.0000","224.0600","218.2600"
"2014/12/19","219.2900","6902061.0000","220.1900","220.4000","214.5000"
"2014/12/18","218.2600","7465122.0000","212.3800","218.4400","211.8000"
"2014/12/17","205.8200","7363036.0000","193.0600","206.6500","192.6500"
"2014/12/16","197.8100","8416179.0000","200.8900","203.6800","195.3700"
"2014/12/15","204.0400","5195647.0000","209.2900","209.8000","202.6700"
"2014/12/12","207.0000","7167174.0000","204.8200","211.6800","204.5000"
"2014/12/11","208.8800","6684459.0000","210.5300","215.4300","208.2300"
"2014/12/10","209.8400","7308173.0000","214.1300","216.7700","207.7000"
"2014/12/09","216.8900","9427065.0000","209.3400","217.7294","204.2700"
"2014/12/08","214.3600","9217376.0000","221.5400","224.8600","212.3400"
"2014/12/05","223.7100","6061390.0000","228.6700","229.3890","222.2600"
"2014/12/04","228.2800","3862801.0000","228.6000","230.9000","227.8100"
"2014/12/03","229.3000","5299675.0000","226.2500","229.7200","225.5000"
"2014/12/02","231.4300","5871559.0000","234.5700","234.8800","228.0000"
"2014/12/01","231.6400","8603799.0000","241.1600","242.4700","229.0100"
"2014/11/28","244.5200","2119688.0000","245.3500","246.6899","242.5200"
"2014/11/26","248.4400","1980832.0000","248.3400","249.0000","246.6003"
"2014/11/25","248.0900","3154710.0000","247.3500","249.7200","246.0905"
"2014/11/24","246.7200","4780202.0000","245.2000","247.6000","240.6400"
"2014/11/21","242.7800","7462672.0000","252.2100","252.7800","242.1700"
"2014/11/20","248.7100","3583496.0000","247.9500","250.9300","246.0000"
"2014/11/19","247.7400","7912956.0000","250.6100","251.8800","245.6000"
"2014/11/18","257.7000","4467427.0000","255.8600","259.9900","255.5100"
"2014/11/17","253.9800","4017356.0000","257.4900","259.0000","252.0200"
"2014/11/14","258.6800","6093385.0000","250.0000","258.8500","248.5000"
"2014/11/13","251.7000","6230288.0000","250.6200","255.7500","250.2500"
"2014/11/12","249.1000","5861639.0000","249.7200","252.3400","245.5800"
"2014/11/11","251.0800","7946898.0000","242.5500","251.8200","242.0000"
"2014/11/10","241.9300","4563814.0000","239.1100","242.8800","236.8000"
"2014/11/07","240.2000","5154893.0000","242.1900","242.8399","237.2000"
"2014/11/06","241.2200","15336550.0000","234.4900","246.6900","228.5000"
"2014/11/05","230.9700","8497418.0000","241.0000","241.3600","230.5300"
"2014/11/04","238.9300","3673632.0000","240.4900","242.3500","236.5300"
"2014/11/03","242.5900","4203208.0000","243.0000","247.5600","241.3200"
"2014/10/31","241.7000","3765160.0000","242.5100","243.1200","238.7500"
"2014/10/30","238.6600","3225881.0000","238.1400","240.5000","235.0600"
"2014/10/29","238.1000","4961013.0000","241.1300","241.5000","235.6400"
"2014/10/28","242.7700","10443900.0000","229.6000","244.6000","228.2500"
"2014/10/27","221.6700","9532988.0000","234.2500","234.6100","220.3100"
"2014/10/24","235.2400","3458805.0000","236.2700","237.8000","231.2000"
"2014/10/23","235.2900","3486305.0000","234.6550","236.2800","232.0000"
"2014/10/22","231.1000","4116243.0000","233.1900","237.3900","230.5600"
"2014/10/21","235.3400","4106596.0000","234.2700","235.3900","230.8000"
"2014/10/20","230.4700","3489785.0000","226.7200","232.4000","225.5100"
"2014/10/17","227.4800","10547970.0000","233.3800","234.7700","226.5500"
"2014/10/16","226.3500","5393830.0000","219.7200","229.9200","219.1000"
"2014/10/15","229.7000","9118331.0000","220.0000","230.9900","217.3200"
"2014/10/14","227.0600","7099492.0000","228.2500","232.4700","223.0000"
"2014/10/13","224.5900","11251400.0000","238.5700","238.9628","221.0000"
"2014/10/10","236.9100","12885920.0000","244.6400","245.8900","235.2000"
"2014/10/09","257.0100","7339097.0000","262.2500","265.5400","254.4000"
"2014/10/08","259.2800","5046873.0000","260.1000","262.8800","252.6400"
"2014/10/07","259.5700","4478558.0000","258.5300","261.4600","255.7300"
"2014/10/06","260.6200","7706193.0000","259.1300","262.4900","257.8000"
"2014/10/03","255.2100","5403599.0000","253.0600","256.5000","251.0330"
"2014/10/02","251.4200","8988300.0000","250.2000","252.7900","245.3600"
"2014/10/01","240.2400","5940566.0000","242.2000","242.6600","235.6500"
"2014/09/30","242.6800","4236096.0000","246.9200","247.6500","240.1249"
"2014/09/29","245.2600","4851868.0000","244.0000","248.6400","241.3800"
"2014/09/26","246.6000","3794912.0000","248.2500","249.7300","246.0700"
"2014/09/25","246.9500","4832853.0000","252.5200","254.9600","246.1000"
"2014/09/24","252.1400","3745005.0000","251.1200","252.8400","247.0400"
"2014/09/23","250.4100","5656567.0000","245.2200","253.8000","245.0000"
"2014/09/22","250.0300","8209186.0000","255.0000","256.0200","244.7100"
"2014/09/19","259.3200","6800975.0000","257.9900","261.4300","255.2700"
"2014/09/18","263.8200","3689477.0000","263.3600","265.6000","262.3200"
"2014/09/17","261.3800","5172994.0000","262.4100","264.7000","259.5000"
"2014/09/16","260.7400","8297454.0000","255.1500","262.4600","252.4200"
"2014/09/15","253.8600","16433840.0000","274.3700","274.4000","249.1300"
"2014/09/12","279.2000","3323300.0000","280.5000","282.3900","277.0000"
"2014/09/11","280.3100","3761617.0000","280.4600","284.7900","278.6300"
"2014/09/10","281.1000","3776593.0000","279.5000","281.4100","273.6600"
"2014/09/09","278.4800","4556123.0000","282.9900","285.4900","277.0000"
"2014/09/08","282.1100","5495160.0000","277.6200","284.8800","277.5227"
"2014/09/05","277.3900","11163820.0000","282.5500","282.9000","272.5100"
"2014/09/04","286.0400","8266173.0000","284.0100","291.4200","280.4000"
"2014/09/03","281.1900","6766420.0000","287.6700","288.0000","280.1000"
"2014/09/02","284.1200","9782339.0000","275.5000","284.8900","274.3000"
"2014/08/29","269.7000","6436176.0000","268.7000","272.0000","267.5100"
"2014/08/28","263.8600","2843648.0000","261.8900","264.4800","261.6400"
"2014/08/27","263.2500","2983830.0000","263.5000","264.2400","260.2900"
"2014/08/26","261.7400","3812541.0000","264.9800","265.5000","261.6600"
"2014/08/25","262.5500","4304272.0000","258.1900","263.6800","258.1900"
"2014/08/22","256.7800","2833061.0000","254.5400","256.9499","252.6100"
"2014/08/21","254.3400","2910671.0000","256.5200","258.8000","253.2600"
"2014/08/20","255.7100","3012856.0000","254.6700","258.7400","253.0000"
"2014/08/19","256.7600","5332746.0000","258.8700","259.3300","251.6200"
"2014/08/18","259.9400","5830865.0000","263.2500","267.2600","259.7500"
"2014/08/15","262.0100","3855470.0000","261.4800","262.0900","258.5000"
"2014/08/14","261.3800","4116762.0000","262.4900","263.0000","256.5000"
"2014/08/13","260.3100","6896614.0000","262.0100","265.6400","259.6100"
"2014/08/12","259.9600","6375347.0000","258.0800","260.3000","254.5801"
"2014/08/11","259.3200","8062178.0000","255.4800","263.7400","255.0000"
"2014/08/08","248.1300","5087861.0000","251.1600","251.7600","246.5000"
"2014/08/07","252.3900","7446499.0000","250.1200","256.6880","249.1200"
"2014/08/06","248.9301","9215111.0000","238.9000","251.4200","238.5800"
"2014/08/05","238.4900","5374539.0000","237.4700","242.9900","235.6900"
"2014/08/04","238.5200","5958085.0000","234.3800","240.5000","233.2700"
"2014/08/01","233.2700","11890160.0000","226.0900","237.5000","226.0000"
"2014/07/31","223.3000","7578882.0000","229.2600","231.4000","221.5000"
"2014/07/30","228.9200","4913849.0000","221.9200","229.6000","221.0400"
"2014/07/29","225.0100","3379790.0000","226.6100","228.3000","224.8600"
"2014/07/28","224.8200","6500081.0000","224.2500","232.0000","221.4020"
"2014/07/25","223.5700","3086412.0000","222.7200","226.9700","221.7500"
"2014/07/24","223.5400","3112168.0000","223.2500","225.1000","220.8000"
"2014/07/23","222.4900","3076389.0000","220.0100","224.7500","219.4300"
"2014/07/22","219.5800","2726970.0000","222.1900","223.3000","219.1113"
"2014/07/21","220.5400","3820853.0000","217.2500","223.2100","216.7200"
"2014/07/18","220.0201","4251431.0000","215.9500","221.2100","215.9300"
"2014/07/17","215.4000","4647517.0000","216.1600","220.5500","213.6000"
"2014/07/16","217.1600","4041669.0000","221.8200","224.8000","216.8200"
"2014/07/15","219.5800","5714611.0000","226.7300","227.6500","218.1000"
"2014/07/14","226.7000","7197985.0000","219.9900","228.7900","215.4502"
"2014/07/11","218.1300","3299420.0000","220.6100","221.6000","217.6000"
"2014/07/10","219.4600","4860182.0000","217.1800","222.2200","216.0400"
"2014/07/09","223.0600","4109200.0000","221.2700","224.2200","219.2100"
"2014/07/08","219.0700","7835876.0000","218.6500","220.9600","214.2700"
"2014/07/07","222.6600","5890031.0000","227.5000","229.7800","220.4000"
"2014/07/03","229.2500","5166716.0000","231.2900","231.8984","224.0000"
"2014/07/02","229.4250","8023360.0000","240.6600","242.3300","227.0700"
"2014/07/01","239.7200","4335572.0000","242.4600","243.4400","238.7000"
"2014/06/30","240.0600","4827429.0000","239.5500","244.4900","239.0000"
"2014/06/27","239.0600","5630478.0000","234.6900","240.0000","234.5001"
"2014/06/26","235.6000","5115863.0000","237.1700","240.4000","234.2110"
"2014/06/25","236.8910","5797647.0000","233.0500","237.5500","230.2400"
"2014/06/24","232.5000","8072941.0000","238.9700","241.8800","231.6278"
"2014/06/23","237.2200","7786840.0000","229.5100","238.9900","228.2200"
"2014/06/20","229.5900","4833831.0000","228.5200","231.2900","226.2000"
"2014/06/19","227.7900","8787412.0000","228.8800","235.3100","227.0000"
"2014/06/18","227.1200","6935728.0000","231.5000","231.7100","226.1200"
"2014/06/17","231.6700","13245010.0000","224.1100","235.5400","222.8500"
"2014/06/16","224.6100","13179430.0000","206.7600","225.4900","206.2600"
"2014/06/13","206.4200","3538580.0000","204.7800","206.7900","201.5840"
"2014/06/12","203.5200","5990869.0000","205.1000","209.8800","202.7100"
"2014/06/11","204.4700","3972835.0000","201.5000","205.0000","199.2510"
"2014/06/10","202.3000","3512577.0000","204.4300","206.9700","201.5500"
"2014/06/09","205.3100","2797244.0000","207.9500","209.9900","204.2000"
"2014/06/06","208.1710","3072420.0000","209.7500","210.8100","207.1800"
"2014/06/05","206.9000","4050298.0000","204.4700","209.2000","204.0500"
"2014/06/04","203.9900","3426272.0000","204.3500","206.2600","200.3960"
"2014/06/03","204.9400","3851031.0000","203.4900","208.0000","202.5900"
"2014/06/02","204.7000","4652328.0000","207.3300","209.3500","201.6700"
"2014/05/30","207.7700","5575300.0000","210.3000","214.8000","207.0200"
"2014/05/29","210.2400","3689058.0000","210.5700","212.4900","207.7200"
"2014/05/28","210.2400","5493348.0000","210.0200","212.7700","205.2600"
"2014/05/27","211.5600","5341031.0000","208.5200","213.8700","207.7000"
"2014/05/23","207.3000","4006375.0000","204.5300","207.7600","202.5000"
"2014/05/22","204.8800","6211225.0000","200.3500","206.8800","199.5604"
"2014/05/21","199.4500","5279959.0000","196.1800","199.8700","194.7900"
"2014/05/20","195.3000","5543292.0000","196.9400","199.3300","193.0701"
"2014/05/19","196.0900","4561228.0000","190.7200","196.8900","190.0000"
"2014/05/16","191.5600","4483793.0000","188.9500","192.0400","187.7200"
"2014/05/15","188.5900","6034175.0000","189.9800","192.6599","185.3000"
"2014/05/14","190.6200","5406485.0000","188.9500","193.4800","187.1000"
"2014/05/13","190.1600","7084879.0000","183.7600","191.3400","183.0000"
"2014/05/12","184.6700","6993022.0000","183.8700","187.1900","179.8800"
"2014/05/09","182.2600","8479005.0000","179.8600","183.4000","177.2200"
"2014/05/08","178.5900","20019100.0000","182.0000","194.4000","178.0000"
"2014/05/07","201.3500","9790232.0000","209.6400","210.2000","197.2500"
"2014/05/06","207.2800","5620063.0000","216.6000","218.6596","206.8500"
"2014/05/05","216.6100","5141376.0000","209.4800","217.6900","208.5200"
"2014/05/02","210.9100","4082110.0000","208.6000","211.3600","206.5200"
"2014/05/01","207.7300","5435136.0000","207.0800","214.0200","205.6900"
"2014/04/30","207.8900","4432163.0000","203.6000","208.1600","201.2800"
"2014/04/29","206.9200","5777233.0000","198.2100","207.1490","195.5301"
"2014/04/28","198.5100","7033657.0000","200.0000","203.7899","190.5000"
"2014/04/25","199.8500","6981460.0000","202.0000","206.7000","197.6500"
"2014/04/24","207.8600","5491680.0000","210.8100","212.8000","203.2000"
"2014/04/23","207.9900","7268439.0000","216.3300","216.7400","207.0000"
"2014/04/22","218.6400","9794687.0000","206.3600","219.3300","205.0100"
"2014/04/21","204.3800","5253883.0000","197.0800","206.2000","194.0000"
"2014/04/17","198.1200","5924244.0000","199.6100","202.2900","194.0800"
"2014/04/16","199.1100","7191261.0000","197.0000","199.9900","190.8200"
"2014/04/15","193.9100","13653420.0000","199.0900","199.2900","184.3200"
"2014/04/14","198.0900","7685123.0000","207.6000","208.4400","194.4100"
"2014/04/11","203.7800","9065584.0000","200.6100","207.0000","198.6000"
"2014/04/10","204.1900","7187816.0000","216.8200","217.5000","203.7901"
"2014/04/09","216.9300","5139881.0000","216.7600","218.4500","210.8900"
"2014/04/08","215.4600","6874813.0000","210.0500","216.4899","206.4200"
"2014/04/07","207.5200","9828543.0000","205.8100","216.2000","203.5100"
"2014/04/04","212.2250","11320310.0000","226.0100","228.2700","211.2500"
"2014/04/03","225.4000","10908080.0000","230.3000","235.7300","222.0000"
"2014/04/02","230.2900","10738310.0000","220.0000","230.8900","218.0500"
"2014/04/01","216.9700","7353574.0000","209.0200","218.1600","208.5800"
"2014/03/31","208.4500","8367389.0000","216.5000","216.7500","206.3900"
"2014/03/28","212.3700","9666658.0000","212.8000","216.7200","210.2700"
"2014/03/27","207.3200","9493537.0000","212.3700","213.6000","203.0000"
"2014/03/26","212.9600","6886279.0000","221.9500","222.6000","211.3501"
